4165,"Creative Labs Muvo NX 256 MB MP3 Player",5.0
4166,"Creative Labs Muvo NX 256 MB MP3 Player",4.0
4167,"Creative Labs Muvo NX 256 MB MP3 Player",5.0
4168,"Creative Labs Muvo NX 256 MB MP3 Player",4.0
4169,"Creative Labs Muvo NX 256 MB MP3 Player",4.0
4170,"Creative Labs Muvo NX 256 MB MP3 Player",4.0
4171,"Creative Labs Muvo NX 256 MB MP3 Player",5.0
4172,"Creative Labs Muvo NX 256 MB MP3 Player",5.0
4173,"Creative Labs Muvo NX 256 MB MP3 Player",4.0
4174,"Creative Labs Muvo NX 256 MB MP3 Player",5.0
4175,"Creative Labs Muvo NX 256 MB MP3 Player",5.0
4176,"Creative Labs Muvo NX 256 MB MP3 Player",5.0
4177,"Creative Labs Muvo NX 256 MB MP3 Player",5.0
4178,"Creative Labs Muvo NX 256 MB MP3 Player",4.0
4179,"Creative Labs Muvo NX 256 MB MP3 Player",4.0
4180,"Creative Labs Muvo NX 256 MB MP3 Player",1.0
4181,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",1.0
4182,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",1.0
4183,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",4.0
4184,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",1.0
4185,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4186,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4187,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4188,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",1.0
4189,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4190,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",1.0
4191,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",3.0
4192,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4193,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4194,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",1.0
4195,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4196,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",4.0
4197,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4198,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",4.0
4199,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4200,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
4201,"Creative Labs 30GB Digital Audio Player",3.0
4202,"Creative Labs 30GB Digital Audio Player",1.0
4203,"Creative Labs 30GB Digital Audio Player",5.0
4204,"Creative Labs 30GB Digital Audio Player",4.0
4205,"Creative Labs 30GB Digital Audio Player",4.0
4206,"Creative Labs 30GB Digital Audio Player",4.0
4207,"Creative Labs 30GB Digital Audio Player",1.0
4208,"Creative Labs 30GB Digital Audio Player",5.0
4209,"Creative Labs 30GB Digital Audio Player",5.0
4210,"Creative Labs 30GB Digital Audio Player",2.0
4211,"Creative Labs 30GB Digital Audio Player",5.0
4212,"Creative Labs 30GB Digital Audio Player",1.0
4213,"Creative Labs 30GB Digital Audio Player",3.0
4214,"Creative Labs 30GB Digital Audio Player",5.0
4215,"Creative Labs 30GB Digital Audio Player",5.0
4216,"Creative Labs 30GB Digital Audio Player",3.0
4217,"Creative Labs 30GB Digital Audio Player",5.0
4218,"Creative Labs 30GB Digital Audio Player",5.0
4219,"Creative Labs 30GB Digital Audio Player",1.0
4220,"Creative Labs 30GB Digital Audio Player",1.0
4221,"Apple iPod nano 2 GB White (2nd Generation)",5.0
4222,"Apple iPod nano 2 GB White (2nd Generation)",5.0
4223,"Apple iPod nano 2 GB White (2nd Generation)",4.0
4224,"Apple iPod nano 2 GB White (2nd Generation)",4.0
4225,"Apple iPod nano 2 GB White (2nd Generation)",5.0
4226,"Apple iPod nano 2 GB White (2nd Generation)",5.0
4227,"Apple iPod nano 2 GB White (2nd Generation)",5.0
4228,"Apple iPod nano 2 GB White (2nd Generation)",3.0
4229,"Apple iPod nano 2 GB White (2nd Generation)",4.0
4230,"Apple iPod nano 2 GB White (2nd Generation)",4.0
4231,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",1.0
4232,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",4.0
4233,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",1.0
4234,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",4.0
4235,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",5.0
4236,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",5.0
4237,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",4.0
4238,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",5.0
4239,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",3.0
4240,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",5.0
4241,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",1.0
4242,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",2.0
4243,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",3.0
4244,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",1.0
4245,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",3.0
4246,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",2.0
4247,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",4.0
4248,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",4.0
4249,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",5.0
4250,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",5.0
4251,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4252,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4253,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4254,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4255,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4256,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4257,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4258,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4259,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4260,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4261,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",1.0
4262,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4263,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",4.0
4264,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",1.0
4265,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",5.0
4266,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",1.0
4267,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",1.0
4268,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",1.0
4269,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",1.0
4270,"Samsung YP-910GS USB 2.0 20 GB Hard Drive and Digital Audio Player",2.0
4271,"Apple iPod 4 GB mini M9434LL/A (Green)",5.0
4272,"Apple iPod 4 GB mini M9434LL/A (Green)",5.0
4273,"Apple iPod 4 GB mini M9434LL/A (Green)",4.0
4274,"Apple iPod 4 GB mini M9434LL/A (Green)",3.0
4275,"Apple iPod 4 GB mini M9434LL/A (Green)",2.0
4276,"Apple iPod 4 GB mini M9434LL/A (Green)",5.0
4277,"Apple iPod 4 GB mini M9434LL/A (Green)",5.0
4278,"Apple iPod 4 GB mini M9434LL/A (Green)",4.0
4279,"Apple iPod 4 GB mini M9434LL/A (Green)",1.0
4280,"Apple iPod 4 GB mini M9434LL/A (Green)",3.0
4281,"Apple iPod 4 GB mini M9434LL/A (Green)",1.0
4282,"Apple iPod 4 GB mini M9434LL/A (Green)",3.0
4283,"Apple iPod 4 GB mini M9434LL/A (Green)",4.0
4284,"Apple iPod 4 GB mini M9434LL/A (Green)",3.0
4285,"Apple iPod 4 GB mini M9434LL/A (Green)",2.0
4286,"Apple iPod 4 GB mini M9434LL/A (Green)",4.0
4287,"Apple iPod 4 GB mini M9434LL/A (Green)",1.0
4288,"Apple iPod 4 GB mini M9434LL/A (Green)",4.0
4289,"Apple iPod 4 GB mini M9434LL/A (Green)",1.0
4290,"Apple iPod 4 GB mini M9434LL/A (Green)",5.0
4291,"Apple iPod nano 4 GB White (1st generation)",5.0
4292,"Apple iPod nano 4 GB White (1st generation)",5.0
4293,"Apple iPod nano 4 GB White (1st generation)",5.0
4294,"Apple iPod nano 4 GB White (1st generation)",5.0
4295,"Apple iPod nano 4 GB White (1st generation)",4.0
4296,"Apple iPod nano 4 GB White (1st generation)",5.0
4297,"Apple iPod nano 4 GB White (1st generation)",5.0
4298,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",5.0
4299,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",1.0
4300,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",5.0
4301,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",3.0
4302,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",3.0
4303,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",2.0
4304,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",4.0
4305,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",4.0
4306,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",2.0
4307,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",4.0
4308,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",2.0
4309,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",2.0
4310,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",3.0
4311,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",5.0
4312,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",4.0
4313,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",3.0
4314,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",5.0
4315,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",4.0
4316,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",4.0
4317,"Lexar MPC-231 JumpGear MP3 Digital Music Player for JumpDrive Sport (No Memory Included)",1.0
4318,"Creative MuVo TX FM 256 MB MP3 Player",4.0
4319,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4320,"Creative MuVo TX FM 256 MB MP3 Player",4.0
4321,"Creative MuVo TX FM 256 MB MP3 Player",3.0
4322,"Creative MuVo TX FM 256 MB MP3 Player",1.0
4323,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4324,"Creative MuVo TX FM 256 MB MP3 Player",1.0
4325,"Creative MuVo TX FM 256 MB MP3 Player",2.0
4326,"Creative MuVo TX FM 256 MB MP3 Player",1.0
4327,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4328,"Creative MuVo TX FM 256 MB MP3 Player",2.0
4329,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4330,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4331,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4332,"Creative MuVo TX FM 256 MB MP3 Player",4.0
4333,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4334,"Creative MuVo TX FM 256 MB MP3 Player",2.0
4335,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4336,"Creative MuVo TX FM 256 MB MP3 Player",4.0
4337,"Creative MuVo TX FM 256 MB MP3 Player",5.0
4338,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",2.0
4339,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",5.0
4340,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",1.0
4341,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",1.0
4342,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",1.0
4343,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",1.0
4344,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",5.0
4345,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",2.0
4346,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",1.0
4347,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",1.0
4348,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",5.0
4349,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",5.0
4350,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",4.0
4351,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",1.0
4352,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",5.0
4353,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",1.0
4354,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",4.0
4355,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",5.0
4356,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",4.0
4357,"Creative NOMAD Jukebox Zen Xtra 40 GB MP3 Player",5.0
4358,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",5.0
4359,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",5.0
4360,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4361,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",3.0
4362,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",4.0
4363,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4364,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4365,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",4.0
4366,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4367,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4368,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",4.0
4369,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",5.0
4370,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4371,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",4.0
4372,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",4.0
4373,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4374,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",4.0
4375,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4376,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",1.0
4377,"Creative Nomad Jukebox Zen Xtra 30 GB MP3 Player",4.0
4378,"Creative Zen 20 GB Portable Media Center",4.0
4379,"Creative Zen 20 GB Portable Media Center",5.0
4380,"Creative Zen 20 GB Portable Media Center",5.0
4381,"Creative Zen 20 GB Portable Media Center",1.0
4382,"Creative Zen 20 GB Portable Media Center",1.0
4383,"Creative Zen 20 GB Portable Media Center",4.0
4384,"Creative Zen 20 GB Portable Media Center",4.0
4385,"Creative Zen 20 GB Portable Media Center",4.0
4386,"Creative Zen 20 GB Portable Media Center",3.0
4387,"Creative Zen 20 GB Portable Media Center",5.0
4388,"Creative Zen 20 GB Portable Media Center",2.0
4389,"Creative Zen 20 GB Portable Media Center",5.0
4390,"Creative Zen 20 GB Portable Media Center",1.0
4391,"Creative Zen 20 GB Portable Media Center",4.0
4392,"Creative Zen 20 GB Portable Media Center",3.0
4393,"Creative Zen 20 GB Portable Media Center",3.0
4394,"Creative Zen 20 GB Portable Media Center",4.0
4395,"Creative Zen 20 GB Portable Media Center",5.0
4396,"Creative Zen 20 GB Portable Media Center",5.0
4397,"Creative Zen 20 GB Portable Media Center",1.0
4398,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4399,"Apple iPod 40 GB White M9268LL/A (4th Generation)",5.0
4400,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4401,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4402,"Apple iPod 40 GB White M9268LL/A (4th Generation)",2.0
4403,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4404,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4405,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4406,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4407,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4408,"Apple iPod 40 GB White M9268LL/A (4th Generation)",5.0
4409,"Apple iPod 40 GB White M9268LL/A (4th Generation)",5.0
4410,"Apple iPod 40 GB White M9268LL/A (4th Generation)",4.0
4411,"Apple iPod 40 GB White M9268LL/A (4th Generation)",1.0
4412,"Apple iPod 40 GB White M9268LL/A (4th Generation)",5.0
4413,"Apple iPod 40 GB White M9268LL/A (4th Generation)",5.0
4414,"Apple iPod 40 GB White M9268LL/A (4th Generation)",5.0
4415,"Apple iPod 40 GB White M9268LL/A (4th Generation)",5.0
4416,"Apple iPod 40 GB White M9268LL/A (4th Generation)",5.0
4417,"Apple iPod 40 GB White M9268LL/A (4th Generation)",3.0
4418,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",2.0
4419,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4420,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",1.0
4421,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",4.0
4422,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4423,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4424,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4425,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4426,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4427,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4428,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4429,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",5.0
4430,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",2.0
4431,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",1.0
4432,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",4.0
4433,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",1.0
4434,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",2.0
4435,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",4.0
4436,"Sony NW-HD1 20 GB Network Walkman Digital Music Player",1.0
4437,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4438,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4439,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4440,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4441,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4442,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",4.0
4443,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4444,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",3.0
4445,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4446,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4447,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4448,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4449,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4450,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",4.0
4451,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",4.0
4452,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",1.0
4453,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4454,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4455,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",4.0
4456,"Archos Gmini 400 20 GB Digital Audio/Video Jukebox",5.0
4457,"Rio Carbon 5 GB MP3 Player",4.0
4458,"Rio Carbon 5 GB MP3 Player",2.0
4459,"Rio Carbon 5 GB MP3 Player",4.0
4460,"Rio Carbon 5 GB MP3 Player",1.0
4461,"Rio Carbon 5 GB MP3 Player",5.0
4462,"Rio Carbon 5 GB MP3 Player",4.0
4463,"Rio Carbon 5 GB MP3 Player",5.0
4464,"Rio Carbon 5 GB MP3 Player",5.0
4465,"Rio Carbon 5 GB MP3 Player",5.0
4466,"Rio Carbon 5 GB MP3 Player",3.0
4467,"Rio Carbon 5 GB MP3 Player",4.0
4468,"Rio Carbon 5 GB MP3 Player",5.0
4469,"Rio Carbon 5 GB MP3 Player",5.0
4470,"Rio Carbon 5 GB MP3 Player",4.0
4471,"Rio Carbon 5 GB MP3 Player",5.0
4472,"Rio Carbon 5 GB MP3 Player",1.0
4473,"Rio Carbon 5 GB MP3 Player",1.0
4474,"Rio Carbon 5 GB MP3 Player",4.0
4475,"Rio Carbon 5 GB MP3 Player",2.0
4476,"Rio Carbon 5 GB MP3 Player",4.0
4477,"Rio Forge 256 MB Sport MP3 Player",1.0
4478,"Rio Forge 256 MB Sport MP3 Player",1.0
4479,"Rio Forge 256 MB Sport MP3 Player",2.0
4480,"Rio Forge 256 MB Sport MP3 Player",2.0
4481,"Rio Forge 256 MB Sport MP3 Player",1.0
4482,"Rio Forge 256 MB Sport MP3 Player",2.0
4483,"Rio Forge 256 MB Sport MP3 Player",2.0
4484,"Rio Forge 256 MB Sport MP3 Player",1.0
4485,"Rio Forge 256 MB Sport MP3 Player",1.0
4486,"Rio Forge 256 MB Sport MP3 Player",1.0
4487,"Rio Forge 256 MB Sport MP3 Player",1.0
4488,"Rio Forge 256 MB Sport MP3 Player",4.0
4489,"Rio Forge 256 MB Sport MP3 Player",4.0
4490,"Rio Forge 256 MB Sport MP3 Player",1.0
4491,"Rio Forge 256 MB Sport MP3 Player",2.0
4492,"Rio Forge 256 MB Sport MP3 Player",1.0
4493,"Rio Forge 256 MB Sport MP3 Player",5.0
4494,"Rio Forge 256 MB Sport MP3 Player",1.0
4495,"Rio Forge 256 MB Sport MP3 Player",3.0
4496,"Rio Forge 256 MB Sport MP3 Player",1.0
4497,"Apple iPod nano 4 GB Black (1st Generation)",5.0
4498,"Apple iPod nano 4 GB Black (1st Generation)",5.0
4499,"Apple iPod nano 4 GB Black (1st Generation)",4.0
4500,"Apple iPod nano 4 GB Black (1st Generation)",5.0
4501,"Apple iPod nano 4 GB Black (1st Generation)",4.0
4502,"Apple iPod nano 4 GB Black (1st Generation)",5.0
4503,"Apple iPod nano 4 GB Black (1st Generation)",5.0
4504,"Apple iPod nano 4 GB Black (1st Generation)",5.0
4505,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4506,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",1.0
4507,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4508,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",4.0
4509,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4510,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4511,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4512,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",2.0
4513,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",4.0
4514,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",1.0
4515,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4516,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4517,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",4.0
4518,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",4.0
4519,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4520,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4521,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4522,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",5.0
4523,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",4.0
4524,"Apple iPod 40 GB Photo M9585LL/A White (4th Generation)",2.0
4525,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4526,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4527,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4528,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4529,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4530,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4531,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4532,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4533,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4534,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4535,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4536,"Apple iPod mini 6 GB M9801LL/A (Silver)",5.0
4537,"Apple iPod mini 6 GB M9801LL/A (Silver)",3.0
4538,"Apple iPod mini 6 GB M9801LL/A (Silver)",1.0
4539,"Apple iPod mini 6 GB M9801LL/A (Silver)",2.0
4540,"Apple iPod mini 6 GB M9801LL/A (Silver)",4.0
4541,"Apple iPod mini 6 GB M9801LL/A (Silver)",4.0
4542,"Apple iPod mini 6 GB M9801LL/A (Silver)",2.0
4543,"Apple iPod mini 6 GB M9801LL/A (Silver)",2.0
4544,"Apple iPod mini 6 GB M9801LL/A (Silver)",4.0
4545,"Apple iPod shuffle 512 MB White (1st Generation)",5.0
4546,"Apple iPod shuffle 512 MB White (1st Generation)",4.0
4547,"Apple iPod shuffle 512 MB White (1st Generation)",4.0
4548,"Apple iPod shuffle 512 MB White (1st Generation)",2.0
4549,"Apple iPod shuffle 512 MB White (1st Generation)",1.0
4550,"Apple iPod shuffle 512 MB White (1st Generation)",5.0
4551,"Apple iPod shuffle 512 MB White (1st Generation)",5.0
4552,"Apple iPod shuffle 512 MB White (1st Generation)",2.0
4553,"Apple iPod shuffle 512 MB White (1st Generation)",5.0
4554,"Apple iPod shuffle 512 MB White (1st Generation)",1.0
4555,"Apple iPod shuffle 512 MB White (1st Generation)",2.0
